image1,image2,name,summery
"GDF Studio Oliver Farmhouse Armchair, Green Checkerboard/Dark Brown",https://st.hzcdn.com/simgs/16a17ef50f9068fe_9-2086,https://st.hzcdn.com/simgs/5201ffb10f9068ff_9-3657,
"Boheme Leather Chair, Optic White, Set of 2",https://st.hzcdn.com/simgs/adc12773025c7ac3_9-1213/home-design.jpg,,
"West Palm Living Room Accent Chair in Rustic Oak, Beige",https://st.hzcdn.com/simgs/3a2144320d0d2e19_9-8773,https://st.hzcdn.com/simgs/006140ec0d0d2e1a_9-6128,
"Modern Dining Chairs Wood Armchairs, Set of 2, Natural",https://st.hzcdn.com/simgs/4041c32c0b1051d4_9-9686,https://st.hzcdn.com/simgs/2d61e5af0b1051d7_9-0076,
"Peyton Accent Chair, Vintage Midnight",https://st.hzcdn.com/simgs/bd7125350c34df55_9-7320,https://st.hzcdn.com/simgs/6dd1186e0c34df57_9-7320,
"Sienna Leather Dining Chair, Matte Ochre",https://st.hzcdn.com/simgs/188158de05b01de2_9-0281,https://st.hzcdn.com/simgs/4351474205b01de6_9-0281,
"Karina Velvet Dining Chairs, Set of 2, Pink, Gold Base",https://st.hzcdn.com/simgs/bbd1bc8b0ae90006_9-2171,https://st.hzcdn.com/simgs/bf9182580ae90009_9-2171,
"Victoria Modern Dining Chair With Beech Wood Legs, Set of 2",https://st.hzcdn.com/simgs/e1f1ccd70f931da2_9-3542,https://st.hzcdn.com/simgs/a4010a920f931da3_9-3709,
"Heidi Velvet Dining Chairs, Set of 2, Black",https://st.hzcdn.com/simgs/98c16ab80ae8ffb7_9-1610,https://st.hzcdn.com/simgs/8b7179170ae8ffb9_9-2166,
Divani Casa Joseph Modern Orange Fabric Accent Chair,https://st.hzcdn.com/simgs/9c5108170b48767c_9-1482,https://st.hzcdn.com/simgs/52b102b70b48767e_9-1482,
"Giselle Velvet Dining Chairs, Set of 2, Pink, Gold Base",https://st.hzcdn.com/simgs/38f195490ae8fffe_9-9568,https://st.hzcdn.com/simgs/b6b1b8190ae90000_9-7498,
"Eero Saarinen Style Womb Chair and Ottoman White, Black",https://st.hzcdn.com/simgs/57c14ab00cf966a2_9-1327,https://st.hzcdn.com/simgs/dca1d9780cf966a5_9-1327,
"Nikki Velvet Dining Chairs, Set of 2, Navy",https://st.hzcdn.com/simgs/46e12cae0db1c272_9-7309,https://st.hzcdn.com/simgs/af81daab0db1c274_9-7403,
"Ruth Dining Chairs, Set of 2, Green",https://st.hzcdn.com/simgs/a6b1f4cf0e828e85_9-1240,https://st.hzcdn.com/simgs/93a1c8d50e828e87_9-1240,
"High Wingback Linen Armchair, Purple",https://st.hzcdn.com/simgs/b3a1b3160f27b2df_9-0488,https://st.hzcdn.com/simgs/25b18d4e0f27b2e9_9-0488,
"Madison Park Maxwell Button Tufted Wing Chair, Gray",https://st.hzcdn.com/simgs/d701616f0f3fe8c7_9-6501,https://st.hzcdn.com/simgs/e93120360f3fe8c9_9-7265,
Coaster Accent Seating Barrel Back Upholstered Accent Chair,https://st.hzcdn.com/simgs/1c61974208640145_9-6077,https://st.hzcdn.com/simgs/1b719c3908640146_9-6077,
"Chair, Sixteen, Taupe",https://st.hzcdn.com/simgs/119173ad0790db41_9-7385/home-design.jpg,,
Monarch Faux Leather Accent Chair in Black,https://st.hzcdn.com/simgs/4ab1269a09d67c31_9-7911,https://st.hzcdn.com/simgs/68c1359109d67c32_9-7911,
"Wesley Walnut Finished Wood Dining Chair, Set of 2, Light Gray",https://st.hzcdn.com/simgs/a8419bd50ae8dd13_9-4265,https://st.hzcdn.com/simgs/ad51949d0ae8dd16_9-4265,
"Larisa Barrel Chair, Tropical",https://st.hzcdn.com/simgs/5fc163b90e966d30_9-0939,https://st.hzcdn.com/simgs/6471ad000e966d2a_9-0939,
"CosmoLiving Ellis Modern Metal Accent Chair, Blush Pink",https://st.hzcdn.com/simgs/2941349f0f35d739_9-1480,https://st.hzcdn.com/simgs/8de155180f35d731_9-3899,
"Set of 2 Real Oak Wood PU Leather Cushion Seat Modern Wood Side Dining Chair, Bl",https://st.hzcdn.com/simgs/85513c060fa09883_9-9344,https://st.hzcdn.com/simgs/b891abf80e0501c3_9-9344,
"Nika Dining Chair, Seat: Matte Black, Frame: Polished Silver",https://st.hzcdn.com/simgs/1a1163c10a7c87c4_9-9046,https://st.hzcdn.com/simgs/b9014e500a7c87c7_9-9046,
"Armless Accent Chair, Brown Faux Leather",https://st.hzcdn.com/simgs/22e1b5950d2f697b_9-4404,https://st.hzcdn.com/simgs/cb516be20d4450aa_9-4404,
"Grand Club Chair, Light Gray",https://st.hzcdn.com/simgs/219136950e828eee_9-5117,https://st.hzcdn.com/simgs/46d1cc7b0e828ef1_9-5117,
"Milano Dining Chair, Gray",https://st.hzcdn.com/simgs/93e111e00b96937f_9-2677,https://st.hzcdn.com/simgs/c01175b40b884c18_9-4820,
"Leatherette Dining Chairs, Set of 2, Brown",https://st.hzcdn.com/simgs/f931ed470575da61_9-4722/home-design.jpg,,
"Shell Chair, White",https://st.hzcdn.com/simgs/b5d128bb0fda3577_9-6298,https://st.hzcdn.com/simgs/384134580fda357a_9-6298,
"Noah Velvet Accent Chair, Cognac, Gold Base",https://st.hzcdn.com/simgs/ae0176cc0efca6ad_9-2196,https://st.hzcdn.com/simgs/dc21d4360efca6ae_9-2196,
"Upholstered Vinyl Accent Chair, Blue",https://st.hzcdn.com/simgs/1a91b6b10e9d6a05_9-1413/home-design.jpg,,
"Modrest Nisse Contemporary Leatherette Dining Chairs, Set of 2, Gray, Chrome",https://st.hzcdn.com/simgs/8211af240cd7f4c9_9-5307,https://st.hzcdn.com/simgs/d771482a07f82adb_9-5307,
Designer Wood Dining Chair Chairs ArmChair With Open Y Back For Kitchen Set of 2,https://st.hzcdn.com/simgs/9371bad30f937435_9-2402,https://st.hzcdn.com/simgs/99e186c20f937439_9-2739,
"SET of 4: Clear Eiffel Style Chair, Gold Legs",https://st.hzcdn.com/simgs/5be1459f0d096220_9-5801,https://st.hzcdn.com/simgs/8a61a83c0d096226_9-6448,
"INK+IVY Nola Dining Chairs, Set of 2",https://st.hzcdn.com/simgs/93d1221c0e6f1fcf_9-7320,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/4186268161001/8af93098-7318-4fa3-a155-6dad5f02d648/main/300x300/17s269ms/match/image.jpg,
Modern-Inspired Gold and Marble Accent Chair,https://st.hzcdn.com/simgs/6b01a8440b18022e_9-9674,https://st.hzcdn.com/simgs/6a41bdb10b180232_9-0196,
"Millett Wingback Chair, Gray",https://st.hzcdn.com/simgs/128191a50bb210f4_9-1057,https://st.hzcdn.com/simgs/4d7151910bae2a23_9-5276,
"Safavieh Lotus Side Chairs, Set of 2, Taupe I",https://st.hzcdn.com/simgs/1f81ff3905e7a0ed_9-0642,https://st.hzcdn.com/simgs/7491c11405e7a0f0_9-0642,
Flash Furniture Hercules Diplomat Leather Chair in Black,https://st.hzcdn.com/simgs/7cb149750fb4bba0_9-9261,https://st.hzcdn.com/simgs/600105510fb4bba1_9-9261,
Modway Prospect Channel Tufted Velvet Armchair in Gray (Set of 2),https://st.hzcdn.com/simgs/0c41ce3e0eb4e5ce_9-0032,https://st.hzcdn.com/simgs/7d013eec0eb4e5cf_9-0032,
"Annie Tufted Velvet Dining Chairs, Set of 2",https://st.hzcdn.com/simgs/6f01f55a0e85678d_9-5684,https://st.hzcdn.com/simgs/70e186010e856792_9-5302,
Barcelona Style Lounge Chair - Top Grain Premium Italian Leather - Black,https://st.hzcdn.com/simgs/6ad104830bc02e23_9-4128,https://st.hzcdn.com/simgs/aeb150360bc02e2d_9-4128,
"Modern Dining Chairs Wood Armchairs, Set of 2, White",https://st.hzcdn.com/simgs/4221dc6f0b1051d3_9-3225,https://st.hzcdn.com/simgs/1541cabc0b1051d4_9-0076,
"Valencia Bonded Leather Chair, Set of 2, Black",https://st.hzcdn.com/simgs/4b1110470c34dff8_9-5130,https://st.hzcdn.com/simgs/bce1360a0c34dffa_9-5130,
Dawn Modern Velvet Arm Chair,https://st.hzcdn.com/simgs/71715e220f931d83_9-3755,https://st.hzcdn.com/simgs/ad612aa30f931d8f_9-3770,
"Fabric Upholstered Accent Chair, In Brown And Black",https://st.hzcdn.com/simgs/7681d9910c0a4efa_9-0930,https://st.hzcdn.com/simgs/43c1dba70c0a4efa_9-0930,
"Capri Wood Dining Chair, Solid Bleech Wenge Base, White Ppm",https://st.hzcdn.com/simgs/bba175200810ebb7_9-6865,https://st.hzcdn.com/simgs/937154380810ebba_9-3943,
"Schoolhouse Wood Arm Chair, Mahogany",https://st.hzcdn.com/simgs/d0c117190af469c4_9-7289,https://st.hzcdn.com/simgs/f6f1d4ba0af1da0a_9-7289,
"GDF Studio Lexia Classic Slate Microfiber Dining Chair, Set of 2",https://st.hzcdn.com/simgs/61d1e4940f9316b8_9-7437,https://st.hzcdn.com/simgs/21019c0a0f9316b9_9-3590,
"Wassily Saddle Leather Chair, Black",https://st.hzcdn.com/simgs/85115cee0c6ca094_9-1975,https://st.hzcdn.com/simgs/df7151a60c6ca096_9-1975,
"Tripod Plywood Modern Lounge Chair, Genuine Italian Leather, Wihte, Walnut",https://st.hzcdn.com/simgs/81815ac30c6ca092_9-2596,https://st.hzcdn.com/simgs/5be14bd30c6ca094_9-2596,
"Geometric Gold Metal Dining Chair, 20""x36""",https://st.hzcdn.com/simgs/3ef1f4c20ee14115_9-8208,https://st.hzcdn.com/simgs/31e131210ee14119_9-8208,
Magnolia Navy Chair With Silver Base,https://st.hzcdn.com/simgs/50d1514c0dcb1f26_9-5884,https://st.hzcdn.com/simgs/8101ea410dcb1f27_9-5884,
"Betty Traditional Fabric Club Chair, Beige",https://st.hzcdn.com/simgs/3391692d0f931bf8_9-3649,https://st.hzcdn.com/simgs/9f4115e70f931bf9_9-3694,
"Chelsea Mid Century Modern DSW Side Chairs, Set of 2, White",https://st.hzcdn.com/simgs/544114bb0c77f5c4_9-6611,https://st.hzcdn.com/simgs/c5915c3d0c7819ae_9-5129,
"Noah Velvet Accent Chair, Green, Gold Base",https://st.hzcdn.com/simgs/f2b18e390efca678_9-2221,https://st.hzcdn.com/simgs/334137810efca674_9-2221,
"Jacob Chairs, Set of 2, Cherry",https://st.hzcdn.com/simgs/a891c88705ce49b7_9-0950/home-design.jpg,,
"Gerald Mid-Century Modern Tufted Wingback Armchair, Forest Green Velvet",https://st.hzcdn.com/simgs/3e31a7a50e3adcd0_9-2175,https://cf-images.us-east-1.prod.boltdns.net/v1/jit/4186268161001/9c9028b1-7e44-4522-a092-4914ce85bce0/main/300x300/15s40ms/match/image.jpg,
"Danica Lounge Chair, Red",https://st.hzcdn.com/simgs/a16155360eff58e0_9-4918,https://st.hzcdn.com/simgs/bed1200b0eff58e4_9-4918,
"Madeline Velvet Dining Chair, Burgundy",https://st.hzcdn.com/simgs/3cf125900c890858_9-1321,https://st.hzcdn.com/simgs/61015f220da10050_9-1321,
"Parsons Elegant Tufted Upholstered Dining Chair, Set of 2, Black",https://st.hzcdn.com/simgs/62615e440925b6b1_9-3054,https://st.hzcdn.com/simgs/9391c2480925b6e1_9-3054,
"LumiSource Daniella Dining Chair, Black Metal and Gray, Set of 2",https://st.hzcdn.com/simgs/e78109da0c4f33bb_9-8914,https://st.hzcdn.com/simgs/8d41057c0c4f33c2_9-8914,
"GDF Studio Sheldon Traditional Design High Back Fabric Dining Chair, Dark Blue",https://st.hzcdn.com/simgs/49b100ac0f9077fe_9-2117,https://st.hzcdn.com/simgs/0881a4a20f907800_9-3576,
"Blanca Upholstered Dining Chairs, Set of 4, Caribbean Blue",https://st.hzcdn.com/simgs/33d11e8b0b292c0d_9-3546,https://st.hzcdn.com/simgs/a021418d09f24b76_9-3546,
"Bryce Faux Leather Dining Chair, Set of 2, Black",https://st.hzcdn.com/simgs/efe119310dd706f5_9-5826,https://st.hzcdn.com/simgs/79f12d760dd706fb_9-2935,
"Safavieh Clara Quilted Swivel Tub Chair, Emerald/Gold",https://st.hzcdn.com/simgs/20d1aa350c92a142_9-5340,https://st.hzcdn.com/simgs/9b6182ad0c92a147_9-5340,
"Booth Performance Velvet Swivel Armchair, White",https://st.hzcdn.com/simgs/ffb1fa170e3dded1_9-4584,https://st.hzcdn.com/simgs/5921f7290e331305_9-4584,
"Omax Decor Jane Lounge Accent Chair, Gold",https://st.hzcdn.com/simgs/1641351d0f99fc20_9-8349,https://st.hzcdn.com/simgs/13c106380f99fc23_9-8349,
"Montalto Pin-Tuck Lift Chair, Saville Brown",https://st.hzcdn.com/simgs/f691c1a0079a2422_9-7713,https://st.hzcdn.com/simgs/fbf1ebce079a2427_9-7713,
"Rosco Velvet Accent Chair, Charcoal",https://st.hzcdn.com/simgs/2f017e750f283d65_9-3642,https://st.hzcdn.com/simgs/5051853d0f283d69_9-3642,
"Gianna Velvet Dining Chair, Gray, Gold Base",https://st.hzcdn.com/simgs/fa11f12a0ae8ffb7_9-9596,https://st.hzcdn.com/simgs/bc613d340c917f7e_9-6769,
"Oxford Velvet Dining Chair, Set of 2, Pink",https://st.hzcdn.com/simgs/6e61dfaf0bac0257_9-8243,https://st.hzcdn.com/simgs/9f61a2f20bac025a_9-9561,
"Lemele Velvet Dining Chairs, Set Of 2, Brown Sugar",https://st.hzcdn.com/simgs/11d1261f0a4bd92f_9-7126,https://st.hzcdn.com/simgs/ede1671e0a2856ed_9-7126,
"Amy Swivel Accent Chair, Coastal Tan",https://st.hzcdn.com/simgs/504198490e910009_9-1656,https://st.hzcdn.com/simgs/42d13a110e910040_9-1656,
Savonarola Chair,https://st.hzcdn.com/simgs/e991ce2f07102df0_9-5562,https://st.hzcdn.com/simgs/1671e4ab07102df1_9-8135,
"GDF Studio Percival T-stitched Chocolate Brown Leather Dining Chairs, Set of 4",https://st.hzcdn.com/simgs/f3d113a30f90732e_9-2375/home-design.jpg,,
"Omax Decor Zola Lounge Chair, Brown/Walnut",https://st.hzcdn.com/simgs/fe2159ae0ba2f528_9-3035,https://st.hzcdn.com/simgs/4bc12e8d0ba2f52d_9-6254,
"Aniline Leather Lounge Chair and Ottoman, Black, Base Palisander",https://st.hzcdn.com/simgs/22017fff0ef2282c_9-6337,https://st.hzcdn.com/simgs/659199710ef2282f_9-7180,
"Xavier Velvet Dining Chair, Gray, Gold Legs",https://st.hzcdn.com/simgs/1c610f4f0dd70537_9-5851,https://st.hzcdn.com/simgs/d5c117280dd7053b_9-2877,
"Karina Velvet Dining Chairs, Set of 2, Gray, Gold Base",https://st.hzcdn.com/simgs/c201100b0ae8ffea_9-2176,https://st.hzcdn.com/simgs/df91051c0ae8ffec_9-2176,
"GDF Studio Evelyn Mid Century Modern Fabric Arm Chair, Beige/Walnut",https://st.hzcdn.com/simgs/c1c1adee0f9082cf_9-1739,https://st.hzcdn.com/simgs/ffb1f4a90f9082d2_9-3629,
"Akoya Velvet Dining Chair, Set of 2, Navy",https://st.hzcdn.com/simgs/20518daf0bac0ce1_9-8224,https://st.hzcdn.com/simgs/2eb1d4660bac0ce3_9-2661,
